x,y
0.0,2.958505368713664
0.898876404494382,0.6511356063749831
1.797752808988764,4.036318283918291
2.696629213483146,4.90104794305235
3.595505617977528,1.0268657840851083
4.49438202247191,3.8294076252036398
5.393258426966292,4.081686974755109
6.2921348314606735,7.089850289485231
7.191011235955056,4.762875589848022
8.089887640449438,7.544838816573067
8.98876404494382,6.843411711610243
9.887640449438202,4.469641239592695
10.786516853932584,4.247913985512985
11.685393258426966,4.281501567290946
12.584269662921347,2.723053141182203
13.48314606741573,1.6160990605143783
14.382022471910112,-0.4458264297233425
15.280898876404494,-3.3905641058159333
16.179775280898877,2.025405675391235
17.078651685393258,0.5906524681569321
17.97752808988764,0.6499534528583077
18.876404494382022,4.669454419234695
19.775280898876403,1.537960693306131
20.674157303370787,5.381776048303258
21.573033707865168,3.9400350731547134
22.47191011235955,-0.34955448068279293
23.370786516853933,-2.441120932028606
24.269662921348313,-0.05325420695632338
25.168539325842694,0.3960346945395812
26.06741573033708,-4.470738274588421
26.96629213483146,1.3106011638206585
27.865168539325843,-0.2029143137047258
28.764044943820224,-0.9629258275810132
29.662921348314605,0.989557934577662
30.56179775280899,0.3325966476111999
31.46067415730337,-5.924186571403647
32.359550561797754,0.13765073075824397
33.258426966292134,-3.7309947478965606
34.157303370786515,-0.9363971683658554
35.056179775280896,4.063009475441101
35.95505617977528,-5.742883425419123
36.853932584269664,-0.062304086029512984
37.752808988764045,-1.1622566135425032
38.651685393258425,-7.573030482461731
39.550561797752806,-5.09860526152542
40.44943820224719,-1.755686298200931
41.348314606741575,-6.361548238792424
42.247191011235955,-7.865064735464629
43.146067415730336,-0.6574824156287749
44.04494382022472,-12.554485397150556
44.9438202247191,-6.1414470852597685
45.842696629213485,-9.346669765648993
46.741573033707866,-7.162117355879159
47.640449438202246,-6.801919658254686
48.53932584269663,-6.6094416611918625
49.43820224719101,-5.507282677712971
50.33707865168539,-8.07698614640626
51.235955056179776,-4.379774936524628
52.13483146067416,-1.6340612632100449
53.03370786516854,-2.4323841803836963
53.93258426966292,-9.534790097322423
54.8314606741573,-7.644704459482216
55.73033707865169,-3.634444516922558
56.62921348314607,-4.597761460601221
57.52808988764045,-5.877443488963509
58.42696629213483,-4.16813591513576
59.32584269662921,-11.480492089050877
60.2247191011236,-5.9601612128591945
61.12359550561798,-5.5868370810695165
62.02247191011236,-8.365355302206108
62.92134831460674,-4.552813787868756
63.82022471910112,-6.331910832186308
64.71910112359551,-1.5761809426489162
65.61797752808988,-8.579302501011288
66.51685393258427,-11.959497588004004
67.41573033707866,-14.202887856187715
68.31460674157303,-12.430242455585786
69.21348314606742,-10.026254483727007
70.11235955056179,-10.401232816929786
71.01123595505618,-9.716952440987928
71.91011235955057,-7.959322602642143
72.80898876404494,-11.612182829089338
73.70786516853933,-13.633704896563009
74.6067415730337,-11.405463153954898
75.50561797752809,-7.919016520052271
76.40449438202246,-14.258998489925789
77.30337078651685,-14.751970271847837
78.20224719101124,-17.06316281475639
79.10112359550561,-12.885242258028857
80.0,-14.294114426121563
80.0,-2.1478170343094716
90.0,9.083695532178888
100.0,-9.41745210356343
110.0,-26.25097467741461
120.0,-32.802646148854805
75.0,-46.19054226691105
85.0,-46.19105758768919
95.0,-69.75587849249487
105.0,-53.176424935475154
115.0,-85.8485652245155
